local_printing_id,game,card_name,card_number,local_set_code,set_name,language,local_version,rarity,finish,treatment,canonical_id,canonical_identity,blueprint_id,cardtrader_ids,scryfall_id,stored_cardmarket_id,resolved_cardmarket_id,cardmarket_candidates,cardmarket_product_name,cardmarket_expansion_id,cardmarket_expansion,cardmarket_version,cardmarket_number,cardmarket_language_scope,low,trend,avg1,avg7,avg30,low_alt,trend_alt,avg1_alt,avg7_alt,avg30_alt,cardmarket_metric_used,current_price,current_currency,display_currency,current_source,current_source_product_id,current_confidence,current_metric,current_timestamp,current_provenance,match_status,match_reason,identity_mismatch,currency_mismatch,metric_mismatch,price_difference,absolute_difference,percentage_difference,ratio,low_difference,low_percentage_difference,low_ratio,low_severity,low_vs_trend_difference,low_vs_trend_percentage,low_vs_trend_ratio,price_severity,primary_cause,secondary_tags,evidence,collection_item_id,collection_quantity,collection_current_contribution,collection_cardmarket_contribution,collection_difference
21085,one_piece,Nefeltari Vivi,EB02-026,eb-02,EB-02: Anime 25th Collection,jp,Base,Super Rare,,,5156,one_piece:EB02-026,330373,330373,,823455,,823455,Nefeltari Vivi (EB02-026),6028,,,EB02-026,mixed/unknown,1.2,2.26,2.1,2.28,2.42,,0,,,,Low,2.31,EUR,EUR,cardtrader,330373,high,Low,2026-08-28T15:00:15.994637+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""7b8549e9bfe4a760add4338fdf78eff23009e52797a9ea6634bd32ba97c34585\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 823455, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [823455], ""validated_stored_ids"": [823455]}",143,1,2.31,,
19531,one_piece,S-Snake,OP08-112,op08,OP-08: Two Legends,jp,Base,Super Rare,,,3997,one_piece:OP08-112,299411,299411,,"771756,788021",,"771756,788021",S-Snake (OP08-112),5744,,,OP08-112,mixed/unknown,0.05,0.29,0.24,0.26,0.27,,0,,,,Low,0.78,EUR,EUR,cardtrader,299411,high,Low,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""ce42bf35070f60fa20037da6302d51808d8b8bdcc5c3f67bcaccc9ae588d4432\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 771756, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}, {""exact_language"": false, ""id"": 788021, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [771756, 788021], ""validated_stored_ids"": [771756, 788021]}",144,1,0.78,,
17141,one_piece,Koala,OP05-006,op05,OP-05: Awakening of the New Era,jp,Base,Super Rare,,,2316,one_piece:OP05-006,268463,268463,,"733281,747444",,"733281,747444",Koala (OP05-006),5481,,,OP05-006,mixed/unknown,0.02,0.11,0.05,0.08,0.13,,0,,,,Low,0.11,EUR,EUR,cardtrader,268463,high,Low,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""65c164f9e4e9b5f141a687e3a0ba76f15a3914f0b368424423bbfe64fb551e5a\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 733281, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}, {""exact_language"": false, ""id"": 747444, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [733281, 747444], ""validated_stored_ids"": [733281, 747444]}",145,1,0.11,,
15326,one_piece,Monkey.D.Luffy,OP01-024,op01,OP-01: Romance Dawn,jp,Base,Super Rare,,,1263,one_piece:OP01-024,244509,244509,,"690823,768265",,"690823,768265",Monkey.D.Luffy (OP01-024),5229,,,OP01-024,mixed/unknown,0.2,0.84,1.16,0.97,0.88,,0,,,,Low,0.27,EUR,EUR,cardtrader,244509,high,Low,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""25322e5e741e5df1218891d38ef62046a09d469f6b852631930f235a0356b94c\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 690823, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}, {""exact_language"": false, ""id"": 768265, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [690823, 768265], ""validated_stored_ids"": [690823, 768265]}",146,1,0.27,,
21059,one_piece,Yamato,EB02-006,eb-02,EB-02: Anime 25th Collection,jp,Base,Super Rare,,,3576,one_piece:EB02-006,330347,330347,,823429,,823429,Yamato (EB02-006),6028,,,EB02-006,mixed/unknown,2,3.59,4,4.23,4.32,,0,,,,Low,5.2,EUR,EUR,cardtrader,330347,high,Low,2026-08-28T15:00:15.994637+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""f7eb1ecbf75efaa7fd4c78d510509ea646bfb33733eb6d3f405e127406374f91\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 823429, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [823429], ""validated_stored_ids"": [823429]}",147,1,5.2,,
17335,one_piece,Pica,OP05-032,op05,OP-05: Awakening of the New Era,jp,Base,Super Rare,,,2414,one_piece:OP05-032,270404,270404,,"733317,747476",,"733317,747476",Pica (OP05-032),5481,,,OP05-032,mixed/unknown,0.02,0.36,0.02,0.44,0.35,,0,,,,Low,0.11,EUR,EUR,cardtrader,270404,high,Low,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""f64083a018d129a2ce9f3973d0d018f4cd12ce44beb2a52ae76b5f10dc1708e3\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 733317, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}, {""exact_language"": false, ""id"": 747476, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [733317, 747476], ""validated_stored_ids"": [733317, 747476]}",148,1,0.11,,
15366,one_piece,Kin'emon,OP01-040,op01,OP-01: Romance Dawn,jp,Base,Super Rare,,,1283,one_piece:OP01-040,244548,244548,,"690844,768285",,"690844,768285",Kin'emon (OP01-040),5229,,,OP01-040,mixed/unknown,0.49,0.99,0.9,1.05,0.94,,0,,,,Low,0.89,EUR,EUR,cardtrader,244548,high,Low,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""b75dfc4c99a28228e113fa0415ff6912ddf0548e027efd950458db94cfc4a6ed\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 690844, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}, {""exact_language"": false, ""id"": 768285, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [690844, 768285], ""validated_stored_ids"": [690844, 768285]}",149,1,0.89,,
21108,one_piece,Trafalgar Law,EB02-045,eb-02,EB-02: Anime 25th Collection,jp,Base,Super Rare,,,5179,one_piece:EB02-045,330404,330404,,823481,,823481,Trafalgar Law (EB02-045),6028,,,EB02-045,mixed/unknown,0.25,1.38,1.64,1.13,1.1,,0,,,,Low,0.99,EUR,EUR,cardtrader,330404,high,Low,2026-08-28T15:00:15.994637+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""c1a429ddfcb162c535c42e3493dbb3fd291ab1504af91d157ba551a4fae8ffaa\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 823481, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [823481], ""validated_stored_ids"": [823481]}",150,1,0.99,,
22257,one_piece,Uta,OP13-023,op13,OP-13: Carrying on his Will,jp,Base,Super Rare,,,5900,one_piece:OP13-023,354345,354345,,"845271,857215",,"845271,857215",Uta (OP13-023),6277,,,OP13-023,mixed/unknown,0.02,0.26,0.1,0.17,0.16,,0,,,,Low,0.23,EUR,EUR,cardtrader,354345,high,Low,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""5401543e45f5aca00835d1c4a17f41d226f93cb2a24cd235c8cae63333d99bd5\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 845271, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}, {""exact_language"": false, ""id"": 857215, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [845271, 857215], ""validated_stored_ids"": [845271, 857215]}",151,1,0.23,,
14625,one_piece,Trafalgar Law,P-038,promo,One Piece Promos,jp,Base,Promo,,,675,one_piece:P-038,256657,256657,,722798,,722798,Trafalgar Law (P-038),5511,,,P-038,mixed/unknown,1.8,2.45,2,2.35,1.5,,0,,,,Low,7.02,EUR,EUR,cardtrader,256657,medium,Low,2026-08-28T15:00:15.994637+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""6a7dffcb92d639ce1a04499ba1532152536383cc9109c95e8e2f175d8c751ef8\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 722798, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [722798], ""validated_stored_ids"": [722798]}",152,1,7.02,,
22273,one_piece,Stussy,OP13-110,op13,OP-13: Carrying on his Will,jp,Base,Super Rare,,,5899,one_piece:OP13-110,354353,354353,,"845660,857326",,"845660,857326",Stussy (OP13-110),6277,,,OP13-110,mixed/unknown,0.02,0.12,0.02,0.12,0.15,,0,,,,Low,0.19,EUR,EUR,cardtrader,354353,high,Low,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""9504475a96388cda4d4dc32f6b31cd129a79bc1c9f4f32867d17ea35ef6121b9\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 845660, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}, {""exact_language"": false, ""id"": 857326, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [845660, 857326], ""validated_stored_ids"": [845660, 857326]}",153,1,0.19,,
15503,one_piece,King,OP01-096,op01,OP-01: Romance Dawn,jp,Fixed Reprint,Super Rare,,,1352,one_piece:OP01-096,244639,244639,,"690929,768358",,"690929,768358",King (OP01-096),5229,,,OP01-096,mixed/unknown,0.29,0.87,1.1,1.02,1.05,,0,,,,Low,0.9,EUR,EUR,cardtrader,244639,high,Low,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""2942a3fa8622c2ec10a21693e2e8be7ad35225b8f6efae2bb625eda278cc71ce\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 690929, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}, {""exact_language"": false, ""id"": 768358, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [690929, 768358], ""validated_stored_ids"": [690929, 768358]}",154,1,0.9,,
