local_printing_id,game,card_name,card_number,local_set_code,set_name,language,local_version,rarity,finish,treatment,canonical_id,canonical_identity,blueprint_id,cardtrader_ids,scryfall_id,stored_cardmarket_id,resolved_cardmarket_id,cardmarket_candidates,cardmarket_product_name,cardmarket_expansion_id,cardmarket_expansion,cardmarket_version,cardmarket_number,cardmarket_language_scope,low,trend,avg1,avg7,avg30,low_alt,trend_alt,avg1_alt,avg7_alt,avg30_alt,cardmarket_metric_used,current_price,current_currency,display_currency,current_source,current_source_product_id,current_confidence,current_timestamp,current_provenance,match_status,match_reason,identity_mismatch,currency_mismatch,metric_mismatch,price_difference,absolute_difference,percentage_difference,ratio,low_difference,low_percentage_difference,low_ratio,low_severity,low_vs_trend_difference,low_vs_trend_percentage,low_vs_trend_ratio,price_severity,primary_cause,secondary_tags,evidence,collection_quantity,collection_current_contribution,collection_cardmarket_contribution,collection_difference
5704,one_piece,DON!!,PRB-SAKAZUKI-G,prb01,PRB-01: The Best - Premium Booster,en,Sakazuki | Gold Foil,,,,4042,one_piece:PRB-SAKAZUKI-G,306532,306532,,799455,,,,,,,,,,,,,,,,,,,Low,65.59,EUR,EUR,cardtrader,306532,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""96765acef3ee4d140eed6acf6d3326f2a500dd4aa2eec4ec0e04de9d0c8c0589\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799455, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799455], ""validated_stored_ids"": [799455]}",,,,
5713,one_piece,DON!!,PRB-DONFLAMINGO-G,prb01,PRB-01: The Best - Premium Booster,en,Donquixote Doflamingo | Gold Foil,,,,4039,one_piece:PRB-DONFLAMINGO-G,306529,306529,,799467,,,,,,,,,,,,,,,,,,,Low,290.64,EUR,EUR,cardtrader,306529,medium,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""68d79622f225247e6ac31273756f87f0e4119f8e5f96929e5ac3c8e1ad89338f\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799467, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799467], ""validated_stored_ids"": [799467]}",,,,
5716,one_piece,DON!!,PRB-ENEL-G,prb01,PRB-01: The Best - Premium Booster,en,Enel | Gold Foil,,,,4062,one_piece:PRB-ENEL-G,306552,306552,,799470,,,,,,,,,,,,,,,,,,,Low,274.64,EUR,EUR,cardtrader,306552,low,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""f3d687b5bdf1662f65535bfc52c9666bc9c5d292528f511804e4a7425fc39ab9\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799470, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799470], ""validated_stored_ids"": [799470]}",,,,
5719,one_piece,DON!!,PRB-HODY-G,prb01,PRB-01: The Best - Premium Booster,en,Hody Jones | Gold Foil,,,,4059,one_piece:PRB-HODY-G,306549,306549,,799473,,,,,,,,,,,,,,,,,,,Low,38.51,EUR,EUR,cardtrader,306549,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""1e8a7136657301d0b05257012849121f26dc8ff0326fc118635bbbf77d9fbdc3\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799473, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799473], ""validated_stored_ids"": [799473]}",,,,
5722,one_piece,DON!!,PRB-ICEBURG-G,prb01,PRB-01: The Best - Premium Booster,en,Iceburg | Gold Foil,,,,4058,one_piece:PRB-ICEBURG-G,306548,306548,,799476,,,,,,,,,,,,,,,,,,,Low,50.59,EUR,EUR,cardtrader,306548,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""463c0a007c120cec05d4ae490c75d391f4a98bd3a5a4b8ec72adda0fc98196f7\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799476, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799476], ""validated_stored_ids"": [799476]}",,,,
5725,one_piece,DON!!,PRB-IVANKOV-G,prb01,PRB-01: The Best - Premium Booster,en,Ivankov | Gold Foil,,,,4057,one_piece:PRB-IVANKOV-G,306547,306547,,799479,,,,,,,,,,,,,,,,,,,Low,80.64,EUR,EUR,cardtrader,306547,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""75582a08de86831db50e0b6366a09c3fbf51ba7275e8f3147a45d303e843a97b\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799479, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799479], ""validated_stored_ids"": [799479]}",,,,
5728,one_piece,DON!!,PRB-KAIDO-G,prb01,PRB-01: The Best - Premium Booster,en,Kaido | Gold Foil,,,,4056,one_piece:PRB-KAIDO-G,306546,306546,,799482,,,,,,,,,,,,,,,,,,,Low,132.07,EUR,EUR,cardtrader,306546,low,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""7912354d0ddc3dd8fb0a2207ae538ece3bf8aa66e001fe991671a8f967ae39d7\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799482, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799482], ""validated_stored_ids"": [799482]}",,,,
5731,one_piece,DON!!,PRB-KATAKURI-G,prb01,PRB-01: The Best - Premium Booster,en,Katakuri | Gold Foil,,,,4055,one_piece:PRB-KATAKURI-G,306545,306545,,799485,,,,,,,,,,,,,,,,,,,Low,100.0,EUR,EUR,cardtrader,306545,medium,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""61ac0797f02cadc862fd3a6e218f1258cc09a0e9c6aec3b8df42f8af8bc1bed5\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799485, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799485], ""validated_stored_ids"": [799485]}",,,,
5734,one_piece,DON!!,PRB-KID-G,prb01,PRB-01: The Best - Premium Booster,en,"Eustass ""Captain"" Kid | Gold Foil",,,,4061,one_piece:PRB-KID-G,306551,306551,,799488,,,,,,,,,,,,,,,,,,,Low,49.39,EUR,EUR,cardtrader,306551,low,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""79f61739a35f9c0963e11177bafa16907454829d2ab049e15e8c35f2ffbd4cf4\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799488, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799488], ""validated_stored_ids"": [799488]}",,,,
5737,one_piece,DON!!,PRB-KING-G,prb01,PRB-01: The Best - Premium Booster,en,King | Gold Foil,,,,4054,one_piece:PRB-KING-G,306544,306544,,799491,,,,,,,,,,,,,,,,,,,Low,41.06,EUR,EUR,cardtrader,306544,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""86d7e7341b1dd368b7c1c0f1fdb4f0df94b95616677515903833d8a8879c6b4d\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799491, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799491], ""validated_stored_ids"": [799491]}",,,,
5740,one_piece,DON!!,PRB-LAW-G,prb01,PRB-01: The Best - Premium Booster,en,Trafalgar Law | Gold Foil,,,,4043,one_piece:PRB-LAW-G,306533,306533,,799494,,,,,,,,,,,,,,,,,,,Low,473.87,EUR,EUR,cardtrader,306533,low,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""c111fba58d98c36a6d874e4e719178740f345b478a22095a9bc6799d7bff45c3\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799494, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799494], ""validated_stored_ids"": [799494]}",,,,
5743,one_piece,DON!!,PRB-LUCCI-G,prb01,PRB-01: The Best - Premium Booster,en,Rob Lucci | Gold Foil,,,,4045,one_piece:PRB-LUCCI-G,306535,306535,,799497,,,,,,,,,,,,,,,,,,,Low,50.59,EUR,EUR,cardtrader,306535,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""db68d5751e4f53f71a8ade2cfb746b00f2f366fb5bcfc6f7e5f2c592911c1c4e\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799497, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799497], ""validated_stored_ids"": [799497]}",,,,
5746,one_piece,DON!!,PRB-LUFFY-G,prb01,PRB-01: The Best - Premium Booster,en,Luffy | Gold Foil,,,,4053,one_piece:PRB-LUFFY-G,306543,306543,,799500,,,,,,,,,,,,,,,,,,,Low,700.64,EUR,EUR,cardtrader,306543,low,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""d5b74080bbe353a885ebfd9eafd12df0860846f1bb4d38bf42b8e66863ea6c0f\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799500, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799500], ""validated_stored_ids"": [799500]}",,,,
5749,one_piece,DON!!,PRB-MAGELLAN-G,prb01,PRB-01: The Best - Premium Booster,en,Magellan | Gold Foil,,,,4052,one_piece:PRB-MAGELLAN-G,306542,306542,,799503,,,,,,,,,,,,,,,,,,,Low,74.63,EUR,EUR,cardtrader,306542,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""2d13aeedd3bd2f14f13c8b5ab14fccb8e31279626eb698959d2f047988922209\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799503, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799503], ""validated_stored_ids"": [799503]}",,,,
5752,one_piece,DON!!,PRB-MORIA-G,prb01,PRB-01: The Best - Premium Booster,en,Gecko Moria | Gold Foil,,,,4060,one_piece:PRB-MORIA-G,306550,306550,,799506,,,,,,,,,,,,,,,,,,,Low,90.57,EUR,EUR,cardtrader,306550,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""d0fb74517a9788ca3edd6f282585de4a129b7408215a4a7bdf632f0fa6654386\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799506, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799506], ""validated_stored_ids"": [799506]}",,,,
5755,one_piece,DON!!,PRB-ODEN-G,prb01,PRB-01: The Best - Premium Booster,en,Oden | Gold Foil,,,,4051,one_piece:PRB-ODEN-G,306541,306541,,799509,,,,,,,,,,,,,,,,,,,Low,53.63,EUR,EUR,cardtrader,306541,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""48840f8ceaa29b47eac8540f1a7cd39ff9c912fdc38cbfcfc341e38482fa05ab\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799509, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799509], ""validated_stored_ids"": [799509]}",,,,
5758,one_piece,DON!!,PRB-PERONA-G,prb01,PRB-01: The Best - Premium Booster,en,Perona | Gold Foil,,,,4050,one_piece:PRB-PERONA-G,306540,306540,,799512,,,,,,,,,,,,,,,,,,,Low,135.63,EUR,EUR,cardtrader,306540,low,2026-08-28T15:00:15.994637+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""b18f9647177a934acea99f0c8728f2ef1bf20e0a4a53a0c295916e35afc1c88a\""}""",MISMATCH,stored Cardmarket product conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_cardmarket_id,,"{""external_provenance"": [{""exact_language"": false, ""id"": 799512, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""mismatch_reasons"": [""wrong_cardmarket_id""], ""scryfall_cardmarket_id"": null, ""stored_ids"": [799512], ""validated_stored_ids"": [799512]}",,,,
