local_printing_id,game,card_name,card_number,local_set_code,set_name,language,local_version,rarity,finish,treatment,canonical_id,canonical_identity,blueprint_id,cardtrader_ids,scryfall_id,stored_cardmarket_id,resolved_cardmarket_id,cardmarket_candidates,cardmarket_product_name,cardmarket_expansion_id,cardmarket_expansion,cardmarket_version,cardmarket_number,cardmarket_language_scope,low,trend,avg1,avg7,avg30,low_alt,trend_alt,avg1_alt,avg7_alt,avg30_alt,cardmarket_metric_used,current_price,current_currency,display_currency,current_source,current_source_product_id,current_confidence,current_timestamp,current_provenance,match_status,match_reason,identity_mismatch,currency_mismatch,metric_mismatch,price_difference,absolute_difference,percentage_difference,ratio,low_difference,low_percentage_difference,low_ratio,low_severity,low_vs_trend_difference,low_vs_trend_percentage,low_vs_trend_ratio,price_severity,primary_cause,secondary_tags,evidence,collection_quantity,collection_current_contribution,collection_cardmarket_contribution,collection_difference
14263,magic,Thorn of Amethyst,386z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,31,scryfall_oracle:0c6c5336-9233-4ab1-9d55-79f20be7ea57,,,008a3241-df86-4d80-88f9-912b0363d030,743279,,743279,Thorn of Amethyst,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,19999,0,,,,19999,1240.46,1499.95,574.99,574.99,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743279, ""stored_ids"": [743279], ""validated_stored_ids"": [743279]}",,,,
14265,magic,Ancient Tomb,387z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,87,scryfall_oracle:23467047-6dba-4498-b783-1ebc4f74b8c2,,,09721698-35a4-48a2-8896-fe036a642345,743280,,743280,Ancient Tomb,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,,0,,,,,3726.23,2600,2119.32,2119.32,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743280, ""stored_ids"": [743280], ""validated_stored_ids"": [743280]}",,,,
14267,magic,Bojuka Bog,388z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,13,scryfall_oracle:04b7362d-0490-4cb0-b5d7-2a7732f659ce,,,621ce7c8-50dd-4487-b1fd-ffe476992ecc,743281,,743281,Bojuka Bog,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,,0,,,,,1590.93,1500,1080,1080,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743281, ""stored_ids"": [743281], ""validated_stored_ids"": [743281]}",,,,
14269,magic,"Boseiju, Who Shelters All",389z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,133,scryfall_oracle:36937483-30cb-449a-8028-75017a124922,,,18402090-02af-4dc3-94ed-633a03848ab2,743282,,743282,"Boseiju, Who Shelters All",5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,19999,0,,,,19999,1587.81,1600,1330,1330,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743282, ""stored_ids"": [743282], ""validated_stored_ids"": [743282]}",,,,
14271,magic,Cabal Coffers,390z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,285,scryfall_oracle:7358e164-5704-4e78-9b21-6a9bf2a968ce,,,8015de93-6d51-425e-9a72-b745db37e8c1,743283,,743283,Cabal Coffers,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,99999,0,,,,99999,813.86,750,883,883,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743283, ""stored_ids"": [743283], ""validated_stored_ids"": [743283]}",,,,
14273,magic,Castle Ardenvale,391z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,626,scryfall_oracle:f8f4fc60-725d-46d8-8e8f-e68e00d20589,,,ebaa3b73-abb5-4ad4-a4c7-4b9f358db2c6,743284,,743284,Castle Ardenvale,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,10000,0,,,,10000,437.96,2750,822.67,822.67,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743284, ""stored_ids"": [743284], ""validated_stored_ids"": [743284]}",,,,
14275,magic,Cavern of Souls,392z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,343,scryfall_oracle:89ca686a-7c72-4d8f-9290-e89635624a83,,,6a150673-8c52-4b56-9b81-c54cfcfc091b,743286,,743286,Cavern of Souls,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,,0,,,,,2999.99,2999.99,2175,2175,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743286, ""stored_ids"": [743286], ""validated_stored_ids"": [743286]}",,,,
14277,magic,Deserted Temple,393z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,405,scryfall_oracle:9f12bf9a-6e1a-4377-b4af-e8cabd3ee58a,,,196f121f-bd78-4455-855a-a2dd47314c1e,743285,,743285,Deserted Temple,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,,0,,,,,876.18,899,644.83,644.83,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743285, ""stored_ids"": [743285], ""validated_stored_ids"": [743285]}",,,,
14279,magic,Gemstone Caverns,394z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,495,scryfall_oracle:c0adbddc-b070-4c5f-afe0-0474c72a9251,,,bcfba3c1-b17b-4c09-94af-eb14bf2c1f77,743287,,743287,Gemstone Caverns,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,,0,,,,,2047.43,2300,1568,1568,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743287, ""stored_ids"": [743287], ""validated_stored_ids"": [743287]}",,,,
14281,magic,Homeward Path,395z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,520,scryfall_oracle:cb8ec2e4-8223-4172-8f2c-37c918a573fa,,,23fcc3e5-b8c6-4425-a5c3-5de877302496,743288,,743288,Homeward Path,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,2500,0,,,,2500,1548.45,1500,1061.25,1061.25,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743288, ""stored_ids"": [743288], ""validated_stored_ids"": [743288]}",,,,
14283,magic,Horizon Canopy,396z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,94,scryfall_oracle:262a5d83-506c-4781-9bc9-1a2b5d83955c,,,70fbe9e9-5b7c-4c70-8854-4b6b051f8bb7,743289,,743289,Horizon Canopy,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,15000,0,,,,15000,2564.48,3000,1399.86,1174.3,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743289, ""stored_ids"": [743289], ""validated_stored_ids"": [743289]}",,,,
14285,magic,Karakas,397z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,220,scryfall_oracle:59119143-c0fa-49dd-adf0-e2fd3029c48b,,,71403ce4-e5ac-4e99-b26d-a51456df5cac,743290,,743290,Karakas,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,10000,0,,,,10000,2270.94,2250,1281,1281,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743290, ""stored_ids"": [743290], ""validated_stored_ids"": [743290]}",,,,
14287,magic,Kor Haven,398z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,95,scryfall_oracle:276cece9-f9f2-46e6-ae76-daddaa2fb9ab,,,61f13afc-a10d-4c17-8bcc-434778ff34ab,743291,,743291,Kor Haven,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,5000,0,,,,5000,2014.47,1999,1359.33,1359.33,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743291, ""stored_ids"": [743291], ""validated_stored_ids"": [743291]}",,,,
14289,magic,"Minamo, School at Water's Edge",399z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,57,scryfall_oracle:17784f90-89a1-47a5-83ef-ae60dfc30bd1,,,cdaf61a9-02da-48fd-a38b-13ecc326c40c,743292,,743292,"Minamo, School at Water's Edge",5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,,0,,,,,1717.5,2249,1145.48,943.39,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743292, ""stored_ids"": [743292], ""validated_stored_ids"": [743292]}",,,,
14291,magic,Mouth of Ronom,400z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,306,scryfall_oracle:7c05d239-39fc-4d34-a853-e3d591f4a235,,,fc82f708-49a7-44de-9b14-e17b67daaa1d,743293,,743293,Mouth of Ronom,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,11000,0,,,,11000,408.99,425,391,391,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743293, ""stored_ids"": [743293], ""validated_stored_ids"": [743293]}",,,,
14293,magic,"Oboro, Palace in the Clouds",401z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,247,scryfall_oracle:645fb11b-d684-4bec-8532-8fa97e8f7b28,,,a585ce22-7ca5-428c-81da-735e2be49b9d,743294,,743294,"Oboro, Palace in the Clouds",5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,10000,0,,,,10000,1590.08,1650,996.28,834.99,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743294, ""stored_ids"": [743294], ""validated_stored_ids"": [743294]}",,,,
14295,magic,Pillar of the Paruns,402z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,261,scryfall_oracle:677b8ce7-f922-4ee3-b311-f199da9b352b,,,3629730d-4a68-426d-a7e4-6e3873028fab,743295,,743295,Pillar of the Paruns,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,3000,0,,,,3000,2736.7,2750,1299.8,1299.8,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743295, ""stored_ids"": [743295], ""validated_stored_ids"": [743295]}",,,,
14297,magic,Reflecting Pool,403z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,263,scryfall_oracle:67f43ac6-2a58-4b53-b5d7-0330e2a252e2,,,4e849eb2-273e-4de6-bac4-404d4eb91aee,743296,,743296,Reflecting Pool,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,,0,,,,,1847.92,1650,1115.07,1115.07,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743296, ""stored_ids"": [743296], ""validated_stored_ids"": [743296]}",,,,
14299,magic,"Shinka, the Bloodsoaked Keep",404z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,92,scryfall_oracle:255b937f-c9c9-4ae9-815e-17418eba0602,,,856c3adc-9fdf-4dd2-85a0-28da47f320fb,743297,,743297,"Shinka, the Bloodsoaked Keep",5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,3500,0,,,,3500,2012.86,1750,1028.57,1028.57,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743297, ""stored_ids"": [743297], ""validated_stored_ids"": [743297]}",,,,
14301,magic,"Urborg, Tomb of Yawgmoth",405z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,559,scryfall_oracle:db6174d7-211d-4817-b8e4-8384594c83f9,,,ab819ad1-36b0-443b-a9fa-2a57665284d2,743298,,743298,"Urborg, Tomb of Yawgmoth",5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,29999,0,,,,29999,2750,2750,2075,2075,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743298, ""stored_ids"": [743298], ""validated_stored_ids"": [743298]}",,,,
14303,magic,Wasteland,406z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,25,scryfall_oracle:09a70ae8-3859-4a09-901d-dce063fa3b5f,,,ab0c7b95-f496-42bd-9cad-9f244a9f59d4,743299,,743299,Wasteland,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,,0,,,,,1157.48,1190.65,905.81,905.81,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743299, ""stored_ids"": [743299], ""validated_stored_ids"": [743299]}",,,,
14305,magic,"Yavimaya, Cradle of Growth",407z,ltc,Tales of Middle-earth Commander,en,Borderless,mythic,foil,Borderless,358,scryfall_oracle:8dd5f5af-d2d8-4356-8617-8381081b930c,,,e4a5b982-ce4c-48e1-b1d6-a18012370298,743300,,743300,"Yavimaya, Cradle of Growth",5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,,0,,,,,2524.99,2650,1202.25,1202.25,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",MISMATCH,stored product identity conflicts with local printing,true,false,false,,,,,,,,CRITICAL,,,,CRITICAL,wrong_expansion,,"{""external_provenance"": [], ""mismatch_reasons"": [""unproven_treatment"", ""wrong_expansion""], ""scryfall_cardmarket_id"": 743300, ""stored_ids"": [743300], ""validated_stored_ids"": [743300]}",,,,
