idProduct,collector_number,card_name,rarity,internal_finishes,cardmarket_url,reverse_filter_present,default_from,default_trend,default_avg1,default_avg7,default_avg30,reverse_filter_method,filtered_reverse_from,filtered_reverse_trend,filtered_reverse_avg1,filtered_reverse_avg7,filtered_reverse_avg30,observation_status,evidence_source,evidence_sha256,notes,version,rule_group
719662,206,Switch,"[""Hyper rare""]","[""holo""]",https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Switch-V1-MEW206,UNKNOWN,,,,,,not_observable,,,,,,BLOCKED,https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Switch-V1-MEW206,3abd252acf4d36688fabaa888818174854d5a45a0b38656f31769433953a3ea9,Page observations are evidence only; no numeric value is persisted to DB.,1,higher_rarity_special_art
719663,207,Basic Energy,"[""Hyper rare""]","[""holo""]",https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Basic-Energy-V1-MEW207,UNKNOWN,,,,,,not_observable,,,,,,BLOCKED,https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Basic-Energy-V1-MEW207,3fa4b3318acbb709a3a51664447f5174d4ff99c37e4eceef5f2a749630b29aff,Page observations are evidence only; no numeric value is persisted to DB.,1,higher_rarity_special_art
719460,018,Pidgeot,"[""Uncommon""]","[""normal"",""reverse_holo""]",https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Pidgeot-V1-MEW018,UNKNOWN,,,,,,not_observable,,,,,,BLOCKED,https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Pidgeot-V1-MEW018,bd795561da4db6a3f9a1a51715893528c896d9072d3a55accd86fbf4800309ed,Page observations are evidence only; no numeric value is persisted to DB.,1,normal_reverse_holo
719461,019,Rattata,"[""Common""]","[""normal"",""reverse_holo""]",https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Rattata-V1-MEW019,UNKNOWN,,,,,,not_observable,,,,,,BLOCKED,https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Rattata-V1-MEW019,398714fe2d9cbbdd5dd0b780d71951d97598e9eb0469f5208c54942e379c51af,Page observations are evidence only; no numeric value is persisted to DB.,1,normal_reverse_holo
719462,020,Raticate,"[""Uncommon""]","[""normal"",""reverse_holo""]",https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Raticate-V1-MEW020,UNKNOWN,,,,,,not_observable,,,,,,BLOCKED,https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Raticate-V1-MEW020,d0bcd415011bd3ee15df62ec9cf9febd5135c04820999ba40c8586cde2d55502,Page observations are evidence only; no numeric value is persisted to DB.,1,normal_reverse_holo
719463,021,Spearow,"[""Common""]","[""normal"",""reverse_holo""]",https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Spearow-V1-MEW021,UNKNOWN,,,,,,not_observable,,,,,,BLOCKED,https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Spearow-V1-MEW021,f22816cb165f88faba897c4e5057977d2ee55fae761da68634f3d165ad0fa27e,Page observations are evidence only; no numeric value is persisted to DB.,1,normal_reverse_holo
719464,022,Fearow,"[""Uncommon""]","[""normal"",""reverse_holo""]",https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Fearow-V1-MEW022,UNKNOWN,,,,,,not_observable,,,,,,BLOCKED,https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Fearow-V1-MEW022,fa9f7362699bb0c5f57a264333043f4620a13ae5b43b20078926682f79f99014,Page observations are evidence only; no numeric value is persisted to DB.,1,normal_reverse_holo
719465,023,Ekans,"[""Common""]","[""normal"",""reverse_holo""]",https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Ekans-V1-MEW023,UNKNOWN,,,,,,not_observable,,,,,,BLOCKED,https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Ekans-V1-MEW023,78ad8cf0cc1a5652585506e5726350f60b6881f3e373938e64f5a2a7c993d473,Page observations are evidence only; no numeric value is persisted to DB.,1,normal_reverse_holo
719469,027,Sandshrew,"[""Common""]","[""normal"",""reverse_holo""]",https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Sandshrew-V1-MEW027,UNKNOWN,,,,,,not_observable,,,,,,BLOCKED,https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Sandshrew-V1-MEW027,ade0c67da8e597e5ce1012677038530214ba9f46885f56654f5714d9871fdafb,Page observations are evidence only; no numeric value is persisted to DB.,1,normal_reverse_holo
719470,028,Sandslash,"[""Uncommon""]","[""normal"",""reverse_holo""]",https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Sandslash-V1-MEW028,UNKNOWN,,,,,,not_observable,,,,,,BLOCKED,https://www.cardmarket.com/en/Pokemon/Products/Singles/151/Sandslash-V1-MEW028,0155e830267bb8cae915af45992fe947689a0090e65386bc00e30481c621d6c9,Page observations are evidence only; no numeric value is persisted to DB.,1,normal_reverse_holo
