idProduct,canonical_id,collector_number,metric_family,previous_status,new_status,physical_card_id,physical_finish,pricing_eligible,rule_group,evidence,confidence,reason
719459,23372,017,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719460,23373,018,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719460,23373,018,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719461,23374,019,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719461,23374,019,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719462,23375,020,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719462,23375,020,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719463,23376,021,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719463,23376,021,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719464,23377,022,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719464,23377,022,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719465,23378,023,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719465,23378,023,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719468,23381,026,base,AMBIGUOUS,AMBIGUOUS,,,False,holo_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719468,23381,026,foil,AMBIGUOUS,AMBIGUOUS,,,False,holo_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719469,23382,027,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719469,23382,027,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719470,23383,028,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719470,23383,028,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719471,23384,029,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719471,23384,029,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719472,23385,030,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719472,23385,030,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719473,23386,031,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719473,23386,031,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719474,23387,032,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719474,23387,032,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719475,23388,033,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719475,23388,033,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719477,23390,035,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719477,23390,035,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719478,23391,036,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719478,23391,036,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719479,23392,037,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719479,23392,037,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719481,23394,039,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719481,23394,039,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719483,23396,041,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719483,23396,041,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719484,23397,042,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719484,23397,042,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719485,23398,043,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719485,23398,043,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719486,23399,044,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719486,23399,044,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719487,23400,045,base,AMBIGUOUS,AMBIGUOUS,,,False,holo_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719487,23400,045,foil,AMBIGUOUS,AMBIGUOUS,,,False,holo_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719488,23401,046,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719488,23401,046,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719489,23402,047,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719489,23402,047,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719490,23403,048,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719490,23403,048,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719491,23404,049,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719491,23404,049,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719492,23405,050,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719492,23405,050,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719493,23406,051,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719493,23406,051,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719494,23407,052,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719494,23407,052,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719495,23408,053,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719495,23408,053,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719497,23410,055,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719497,23410,055,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719498,23411,056,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719498,23411,056,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719499,23412,057,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719499,23412,057,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719500,23413,058,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719500,23413,058,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719501,23414,059,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719501,23414,059,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719502,23415,060,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719502,23415,060,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719504,23417,062,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719504,23417,062,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719505,23418,063,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719505,23418,063,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719506,23419,064,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719506,23419,064,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719508,23421,066,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719508,23421,066,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719510,23423,068,base,AMBIGUOUS,AMBIGUOUS,,,False,holo_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719510,23423,068,foil,AMBIGUOUS,AMBIGUOUS,,,False,holo_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT. Product-specific evidence status: BLOCKED.,LOW,metric exclusivity not demonstrated
719511,23424,069,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719511,23424,069,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719512,23425,070,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719512,23425,070,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719513,23426,071,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719513,23426,071,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719514,23427,072,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719514,23427,072,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719515,23428,073,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719515,23428,073,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719516,23429,074,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719516,23429,074,foil,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
719517,23430,075,base,AMBIGUOUS,AMBIGUOUS,,,False,normal_reverse_holo,Source facts and sampled Cardmarket behavior do not demonstrate metric exclusivity for this physical finish; no global rule promoted this relationship to EXACT.,LOW,metric exclusivity not demonstrated
